Required	[{:family=>"Brinckerhoff", :given=>"Constance E."}, {:family=>"Matrisian", :given=>"Lynn M."}]	["Matrix Metalloproteinases: A Tail of a Frog that became a Prince"]	article-journal	["Nature Reviews (Molecular Cell Biology"]	["2002-03"]
Required	[{:family=>"Leist", :given=>"Marcel"}, {:family=>"Jaattela", :given=>"Marja"}]	["Four Deaths and a Funeral: From Caspases to Alternative Mechanisms"]	article-journal	["Nature Reviews (Molecular Cell Biology"]	["2001-08"]
Required	[{:family=>"Krissansen", :given=>"Geoffrey Wayne"}]	["Integrin Superfamily"]	chapter	["Encyclopedia of Life Sciences"]	["2001"]
Required	[{:family=>"Miranti", :given=>"Cindy K."}, {:family=>"Brugge", :given=>"Joan S."}]	["Sensing the Environment: A Historical Perspective on Integrin Signal Transduction"]	article-journal	["Nature Cell Biology"]	["2002-04"]
Required	[{:family=>"Insall", :given=>"Robert"}, {:family=>"Machesky", :given=>"Laura"}]	["Cytoskeleton"]	chapter	["Encyclopedia of Life Sciences"]	["2001"]
Required	[{:family=>"Sasisekharan", :given=>"Ram"}, {:family=>"Myette", :given=>"James R."}]	["The Sweet Science of Glycobiology"]	article-journal	["American Scientist"]	["2003-09"]
Required	[{:family=>"Ridley", :given=>"Anne J."}, {:others=>true}]	["Cell Migration: Integrating Signals From Front to Back"]	article-journal	["Science"]	["2003-12-05"]
Required	[{:family=>"Chodosh", :given=>"Lewis"}, {:others=>true}]	["Protein Kinase Expression during Murine Mammary Development"]	article-journal	["Developmental Biology"]	["2000"]
Required	[{:family=>"Padera", :given=>"Robert"}, {:others=>true}]	["FGF-2/Fibroblast Growth Factor Receptor/Hepartin-like Glycosaminoglycan Interactions: A Compensation Model for FGF-2 Signaling"]	article-journal	["The FASEB Journal"]	["1999-10"]
Required	[{:family=>"Tan", :given=>"John L."}, {:others=>true}]	["Cells Lying on a Bed of Microneedles: An Approach to Isolate Mechanical Force"]	article-journal	["Proceedings of the National Academy of Sciences 100"]	["2003-02-18"]
Required	[{:family=>"Wiseman", :given=>"Paul W."}, {:others=>true}]	["Spatial Mapping of Integrin Interactions and Dynamics During Cell Migration by Image Correlation Microscopy"]	article-journal	["Journal of Cell Science"]	
Required	[{:family=>"Corry", :given=>"David B."}]	["Emerging Immune Targets for the Therapy of Allergic Asthma"]	article-journal	["Nature Reviews (Drug Discovery"]	["2002-01"]
Required	[{:family=>"Niiro", :given=>"Hiroaki"}, {:family=>"Clark", :given=>"Edward A."}]	["Regulation of B-cell Fate by Antigen-receptor Signals"]	article-journal	["Nature Reviews (Immunology"]	["2002-12"]
Required	[{:family=>"Koretzky", :given=>"Gary A."}, {:family=>"Myung", :given=>"Peggy S."}]	["Positive and Negative Regulation of T-cell Activation by Adaptor Proteins"]	article-journal	["Nature Reviews (Immunology"]	["2001-11"]
